Identifiant de document,Reference document,1 Articles CGI,2 Articles CGI,3 Articles CGI,4 Articles CGI,5 Articles CGI,No disposition,Date mutation,Nature mutation,Valeur fonciere,No voie,B/T/Q,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Prefixe de section,Section,No plan,No Volume,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot,Nombre de lots,Code type local,Type local,Identifiant local,Surface reelle bati,Nombre pieces principales,Nature culture,Nature culture speciale,Surface terrain,prix_m2
,,,,,,,1,08/04/2024,Vente,340000.0,11.0,,AV,5620,LOUIS BARTHOU CAUD,33200.0,BORDEAUX,33,63,,NY,67,,12,,5,,,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,22/04/2024,Vente,290650.0,26.0,,RUE,8230,SAINT FRANCOIS,33000.0,BORDEAUX,33,63,,DP,154,,7,,,,,,,,,,1,2.0,Appartement,,57.0,3.0,,,,5099.122807017544
,,,,,,,1,02/05/2024,Vente,100000.0,16.0,,RUE,7415,DU PONT DE LA MOUSQUE,33000.0,BORDEAUX,33,63,,KM,93,,16,,36,,,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,02/05/2024,Vente,100000.0,16.0,,RUE,7415,DU PONT DE LA MOUSQUE,33000.0,BORDEAUX,33,63,,KM,93,,16,,36,,,,,,,,2,2.0,Appartement,,19.0,1.0,,,,5263.1578947368425
,,,,,,,1,25/04/2024,Vente,155000.0,19.0,,RUE,6440,MONADEY,33800.0,BORDEAUX,33,63,,DB,116,,10,"43,60",,,,,,,,,1,2.0,Appartement,,37.0,1.0,,,,4189.189189189189
,,,,,,,1,25/04/2024,Vente,155000.0,19.0,,RUE,6440,MONADEY,33800.0,BORDEAUX,33,63,,DB,116,,7,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,19/04/2024,Vente,501000.0,61.0,,RUE,8235,SAINT GENES,33000.0,BORDEAUX,33,63,,DX,136,,,,,,,,,,,,0,2.0,Appartement,,61.0,3.0,S,,134.0,8213.11475409836
,,,,,,,1,19/04/2024,Vente,501000.0,61.0,,RUE,8235,SAINT GENES,33000.0,BORDEAUX,33,63,,DX,136,,,,,,,,,,,,0,2.0,Appartement,,34.0,2.0,S,,134.0,14735.29411764706
,,,,,,,1,19/04/2024,Vente,501000.0,61.0,,RUE,8235,SAINT GENES,33000.0,BORDEAUX,33,63,,DX,136,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,134.0,inf
,,,,,,,1,19/04/2024,Vente,501000.0,61.0,,RUE,8235,SAINT GENES,33000.0,BORDEAUX,33,63,,DX,136,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,68.0,0.0,S,,134.0,7367.64705882353
,,,,,,,1,19/04/2024,Vente,501000.0,61.0,,RUE,8235,SAINT GENES,33000.0,BORDEAUX,33,63,,DX,136,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,134.0,inf
,,,,,,,1,19/04/2024,Vente,501000.0,61.0,,RUE,8235,SAINT GENES,33000.0,BORDEAUX,33,63,,DX,136,,,,,,,,,,,,0,2.0,Appartement,,46.0,2.0,S,,134.0,10891.304347826086
,,,,,,,1,19/04/2024,Vente,501000.0,42.0,,RUE,5150,LAMOUROUS,33000.0,BORDEAUX,33,63,,DX,137,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,19.0,inf
,,,,,,,1,25/04/2024,Vente,312000.0,8.0,,RUE,3867,GASTON MARCHOU,33300.0,BORDEAUX,33,63,,RM,92,,49,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,25/04/2024,Vente,312000.0,8.0,,RUE,3867,GASTON MARCHOU,33300.0,BORDEAUX,33,63,,RM,92,,15,"72,36",,,,,,,,,1,2.0,Appartement,,72.0,3.0,,,,4333.333333333333
,,,,,,,1,24/04/2024,Vente,182510.0,127.0,,CRS,6265,DU MEDOC,33300.0,BORDEAUX,33,63,,RM,13,,253,"53,64",,,,,,,,,1,2.0,Appartement,,53.0,3.0,,,,3443.5849056603774
,,,,,,,1,24/04/2024,Vente,182510.0,127.0,,CRS,6265,DU MEDOC,33300.0,BORDEAUX,33,63,,RM,13,,322,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,23/04/2024,Vente,221698.0,69.0,,CRS,5760,DE LUZE,33300.0,BORDEAUX,33,63,,PV,72,,131,,137,"104,47",,,,,,,2,2.0,Appartement,,105.0,5.0,,,,2111.4095238095238
,,,,,,,1,23/04/2024,Vente,221698.0,69.0,,CRS,5760,DE LUZE,33300.0,BORDEAUX,33,63,,PV,72,,131,,137,"104,47",,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,23/04/2024,Vente,221698.0,75.0,,CRS,5760,DE LUZE,33300.0,BORDEAUX,33,63,,PV,72,,206,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,23/04/2024,Vente,221698.0,69.0,,CRS,5760,DE LUZE,33300.0,BORDEAUX,33,63,,PV,72,,131,,137,"104,47",,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,25/04/2024,Vente,616304.0,23.0,,RUE,1975,CHARLES PUYO,33300.0,BORDEAUX,33,63,,RL,67,,,,,,,,,,,,0,1.0,Maison,,127.0,5.0,S,,317.0,4852.787401574803
,,,,,,,1,23/04/2024,Vente,325250.0,259.0,,CRS,5990,DU MARECHAL GALLIENI,33000.0,BORDEAUX,33,63,,ID,259,,112,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,23/04/2024,Vente,325250.0,259.0,,CRS,5990,DU MARECHAL GALLIENI,33000.0,BORDEAUX,33,63,,ID,259,,214,"104,39",,,,,,,,,1,2.0,Appartement,,103.0,5.0,,,,3157.766990291262
,,,,,,,1,03/05/2024,Vente,128000.0,61.0,,RUE,3575,FONFREDE,33800.0,BORDEAUX,33,63,,CT,260,,4,"39,10",,,,,,,,,1,2.0,Appartement,,39.0,1.0,,,,3282.051282051282
,,,,,,,1,02/05/2024,Vente,283000.0,1.0,,RUE,8145,DU SACRE COEUR CAUD,33200.0,BORDEAUX,33,63,,,6,,15,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,02/05/2024,Vente,283000.0,1.0,,RUE,8145,DU SACRE COEUR CAUD,33200.0,BORDEAUX,33,63,,,6,,32,,43,,,,,,,,2,2.0,Appartement,,87.0,4.0,,,,3252.8735632183907
,,,,,,,1,02/05/2024,Vente,283000.0,1.0,,RUE,8145,DU SACRE COEUR CAUD,33200.0,BORDEAUX,33,63,,,6,,32,,43,,,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,26/04/2024,Vente,34000.0,54.0,,RUE,8000,RODRIGUE PEREIRE,33000.0,BORDEAUX,33,63,,KV,3,,1,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,12/04/2024,Vente,550000.0,10.0,,ALL,6805,D ORLEANS,33000.0,BORDEAUX,33,63,,KP,30,,100,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,12/04/2024,Vente,550000.0,10.0,,ALL,6805,D ORLEANS,33000.0,BORDEAUX,33,63,,KP,30,,16,"109,73",71,,,,,,,,2,2.0,Appartement,,109.0,4.0,,,,5045.871559633028
,,,,,,,1,09/04/2024,Vente,322570.0,89.0,,RUE,7955,DE RIVIERE,33000.0,BORDEAUX,33,63,,OS,80,,144,"76,76",,,,,,,,,1,2.0,Appartement,,72.0,4.0,,,,4480.138888888889
,,,,,,,1,09/04/2024,Vente,322570.0,89.0,,RUE,7955,DE RIVIERE,33000.0,BORDEAUX,33,63,,OS,80,,105,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,09/04/2024,Vente,322570.0,38.0,,RUE,0475,AUGUSTE POIRSON,33000.0,BORDEAUX,33,63,,OS,80,,221,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,22/04/2024,Vente,870000.0,104.0,,RUE,0015,ABBE DE L EPEE,33000.0,BORDEAUX,33,63,,KV,190,,19,"156,76",,,,,,,,,1,2.0,Appartement,,170.0,4.0,,,,5117.64705882353
,,,,,,,1,22/04/2024,Vente,870000.0,104.0,,RUE,0015,ABBE DE L EPEE,33000.0,BORDEAUX,33,63,,KV,190,,19,"156,76",,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,22/04/2024,Vente,870000.0,104.0,,RUE,0015,ABBE DE L EPEE,33000.0,BORDEAUX,33,63,,KV,190,,19,"156,76",,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,30/04/2024,Vente,355400.0,28.0,,RUE,5260,LAURENT SENS,33000.0,BORDEAUX,33,63,,IO,175,,,,,,,,,,,,0,1.0,Maison,,62.0,2.0,S,,126.0,5732.258064516129
,,,,,,,1,29/04/2024,Vente,730000.0,222.0,B,RUE,4810,JUDAIQUE,33000.0,BORDEAUX,33,63,,MA,68,,,,,,,,,,,,0,2.0,Appartement,,75.0,2.0,S,,169.0,9733.333333333334
,,,,,,,1,29/04/2024,Vente,730000.0,222.0,B,RUE,4810,JUDAIQUE,33000.0,BORDEAUX,33,63,,MA,68,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,169.0,inf
,,,,,,,1,29/04/2024,Vente,730000.0,222.0,B,RUE,4810,JUDAIQUE,33000.0,BORDEAUX,33,63,,MA,68,,,,,,,,,,,,0,2.0,Appartement,,150.0,5.0,S,,169.0,4866.666666666667
,,,,,,,1,10/04/2024,Vente,204000.0,49.0,,RUE,2206,COMMANDANT CHARCOT CAUD,33200.0,BORDEAUX,33,63,,YE,94,,100,,,,,,,,,,1,2.0,Appartement,,46.0,2.0,,,,4434.782608695652
,,,,,,,1,10/04/2024,Vente,204000.0,49.0,,RUE,2206,COMMANDANT CHARCOT CAUD,33200.0,BORDEAUX,33,63,,YE,94,,196,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,17/04/2024,Vente,82000.0,61.0,,RUE,3575,FONFREDE,33800.0,BORDEAUX,33,63,,CT,260,,3,,,,,,,,,,1,2.0,Appartement,,20.0,1.0,,,,4100.0
,,,,,,,1,03/05/2024,Vente,255000.0,28.0,,RUE,5196,LAPORTE CAUD,33200.0,BORDEAUX,33,63,,VH,23,,1038,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,03/05/2024,Vente,255000.0,14.0,,RUE,5196,LAPORTE CAUD,33200.0,BORDEAUX,33,63,,VH,23,,427,,,,,,,,,,1,2.0,Appartement,,53.0,3.0,,,,4811.320754716981
,,,,,,,1,03/05/2024,Vente,255000.0,14.0,,RUE,5196,LAPORTE CAUD,33200.0,BORDEAUX,33,63,,VH,23,,459,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,29/04/2024,Vente,450050.0,112.0,,RUE,6745,NOTRE DAME,33000.0,BORDEAUX,33,63,,PK,128,,14,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,29/04/2024,Vente,450050.0,112.0,,RUE,6745,NOTRE DAME,33000.0,BORDEAUX,33,63,,PK,128,,26,"95,27",,,,,,,,,1,2.0,Appartement,,102.0,5.0,,,,4412.254901960784
,,,,,,,1,15/04/2024,Vente,619400.0,52.0,,RUE,5880,MANDRON,33000.0,BORDEAUX,33,63,,PA,49,,7,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,10/04/2024,Vente,205000.0,15.0,,RUE,4245,GUILHOU,33200.0,BORDEAUX,33,63,,NE,79,,5,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,10/04/2024,Vente,205000.0,15.0,,RUE,4245,GUILHOU,33200.0,BORDEAUX,33,63,,NE,79,,97,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,10/04/2024,Vente,205000.0,15.0,,RUE,4245,GUILHOU,33200.0,BORDEAUX,33,63,,NE,79,,61,,,,,,,,,,1,2.0,Appartement,,41.0,2.0,,,,5000.0
,,,,,,,1,15/03/2024,Vente,1500.0,8.0,,RUE,3050,EDMOND COSTEDOAT,33000.0,BORDEAUX,33,63,,DV,8,,32,,,,,,,,,,1,2.0,Appartement,,184.0,6.0,,,,8.152173913043478
,,,,,,,1,02/05/2024,Vente,100000.0,141.0,,RUE,7175,DE PESSAC,33000.0,BORDEAUX,33,63,,EY,192,,117,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,02/05/2024,Vente,100000.0,141.0,,RUE,7175,DE PESSAC,33000.0,BORDEAUX,33,63,,EY,192,,18,"24,35",,,,,,,,,1,2.0,Appartement,,26.0,1.0,,,,3846.153846153846
,,,,,,,1,17/04/2024,Vente,800000.0,8.0,,RUE,4420,HOCHE,33200.0,BORDEAUX,33,63,,MY,129,,,,,,,,,,,,0,1.0,Maison,,153.0,6.0,S,,409.0,5228.75816993464
,,,,,,,1,02/05/2024,Vente,195000.0,43.0,,RUE,6875,DU PALAIS GALLIEN,33000.0,BORDEAUX,33,63,,KX,59,,2,,3,,,,,,,,2,4.0,Local industriel. commercial ou assimilé,,55.0,0.0,,,,3545.4545454545455
,,,,,,,1,06/05/2024,Vente,100000.0,19.0,,RUE,9410,VILLEDIEU,33000.0,BORDEAUX,33,63,,DV,101,,7,"26,60",,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,06/05/2024,Vente,100000.0,19.0,,RUE,9410,VILLEDIEU,33000.0,BORDEAUX,33,63,,DV,101,,7,"26,60",,,,,,,,,1,2.0,Appartement,,28.0,1.0,,,,3571.4285714285716
,,,,,,,1,29/04/2024,Vente,80000.0,218.0,,CRS,8705,DE LA SOMME,33800.0,BORDEAUX,33,63,,CS,124,,22,"14,57",,,,,,,,,1,2.0,Appartement,,15.0,1.0,,,,5333.333333333333
,,,,,,,1,29/04/2024,Vente,250000.0,9.0,,RUE,8850,DE TAUZIA,33800.0,BORDEAUX,33,63,,DI,22,,8,"110,60",,,,,,,,,1,2.0,Appartement,,105.0,4.0,,,,2380.9523809523807
,,,,,,,1,29/04/2024,Vente,250000.0,9.0,,RUE,8850,DE TAUZIA,33800.0,BORDEAUX,33,63,,DI,22,,4,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,29/04/2024,Vente,250000.0,9.0,,RUE,8850,DE TAUZIA,33800.0,BORDEAUX,33,63,,DI,22,,4,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,29/04/2024,Vente,250000.0,9.0,,RUE,8850,DE TAUZIA,33800.0,BORDEAUX,33,63,,DI,22,,4,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,29/04/2024,Vente,250000.0,9.0,,RUE,8850,DE TAUZIA,33800.0,BORDEAUX,33,63,,DI,22,,5,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,02/05/2024,Vente,97500.0,12.0,,RUE,2200,DU COMMANDANT ARNOULD,33000.0,BORDEAUX,33,63,,HI,43,,19,,4,,,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,02/05/2024,Vente,97500.0,12.0,,RUE,2200,DU COMMANDANT ARNOULD,33000.0,BORDEAUX,33,63,,HI,43,,19,,4,,,,,,,,2,2.0,Appartement,,16.0,1.0,,,,6093.75
,,,,,,,1,25/04/2024,Vente,145000.0,8.0,,RUE,9060,TRAVERSANNE,33800.0,BORDEAUX,33,63,,DN,459,,1,"71,84",,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,25/04/2024,Vente,145000.0,8.0,,RUE,9060,TRAVERSANNE,33800.0,BORDEAUX,33,63,,DN,459,,8,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,25/04/2024,Vente,145000.0,8.0,,RUE,9060,TRAVERSANNE,33800.0,BORDEAUX,33,63,,DN,459,,1,"71,84",,,,,,,,,1,2.0,Appartement,,60.0,3.0,,,,2416.6666666666665
,,,,,,,1,07/05/2024,Vente,950000.0,109.0,,RUE,3570,FONDAUDEGE,33000.0,BORDEAUX,33,63,,PD,73,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,269.0,inf
,,,,,,,1,07/05/2024,Vente,950000.0,109.0,,RUE,3570,FONDAUDEGE,33000.0,BORDEAUX,33,63,,PD,73,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,269.0,inf
,,,,,,,1,07/05/2024,Vente,950000.0,109.0,,RUE,3570,FONDAUDEGE,33000.0,BORDEAUX,33,63,,PD,73,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,269.0,inf
,,,,,,,1,07/05/2024,Vente,950000.0,109.0,,RUE,3570,FONDAUDEGE,33000.0,BORDEAUX,33,63,,PD,73,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,264.0,0.0,S,,269.0,3598.4848484848485
,,,,,,,1,07/05/2024,Vente,950000.0,109.0,,RUE,3570,FONDAUDEGE,33000.0,BORDEAUX,33,63,,PD,73,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,269.0,inf
,,,,,,,1,07/05/2024,Vente,950000.0,109.0,,RUE,3570,FONDAUDEGE,33000.0,BORDEAUX,33,63,,PD,73,,,,,,,,,,,,0,2.0,Appartement,,90.0,4.0,S,,269.0,10555.555555555555
,,,,,,,1,07/05/2024,Vente,950000.0,109.0,,RUE,3570,FONDAUDEGE,33000.0,BORDEAUX,33,63,,PD,73,,,,,,,,,,,,0,2.0,Appartement,,90.0,4.0,S,,269.0,10555.555555555555
,,,,,,,1,07/05/2024,Vente,950000.0,109.0,,RUE,3570,FONDAUDEGE,33000.0,BORDEAUX,33,63,,PD,73,,,,,,,,,,,,0,2.0,Appartement,,42.0,2.0,S,,269.0,22619.04761904762
,,,,,,,1,07/05/2024,Vente,950000.0,109.0,,RUE,3570,FONDAUDEGE,33000.0,BORDEAUX,33,63,,PD,73,,,,,,,,,,,,0,2.0,Appartement,,60.0,2.0,S,,269.0,15833.333333333334
,,,,,,,1,18/04/2024,Vente,307000.0,32.0,,RUE,5475,LEYDET,33800.0,BORDEAUX,33,63,,EL,88,,,,,,,,,,,,0,2.0,Appartement,,40.0,2.0,S,,147.0,7675.0
,,,,,,,1,18/04/2024,Vente,307000.0,32.0,,RUE,5475,LEYDET,33800.0,BORDEAUX,33,63,,EL,88,,,,,,,,,,,,0,2.0,Appartement,,33.0,2.0,S,,147.0,9303.030303030304
,,,,,,,1,18/04/2024,Vente,307000.0,32.0,,RUE,5475,LEYDET,33800.0,BORDEAUX,33,63,,EL,88,,,,,,,,,,,,0,2.0,Appartement,,36.0,2.0,S,,147.0,8527.777777777777
,,,,,,,1,18/04/2024,Vente,307000.0,32.0,,RUE,5475,LEYDET,33800.0,BORDEAUX,33,63,,EL,88,,,,,,,,,,,,0,2.0,Appartement,,20.0,1.0,S,,147.0,15350.0
,,,,,,,1,30/04/2024,Vente,330000.0,31.0,,CRS,0200,D ALSACE LORRAINE,33000.0,BORDEAUX,33,63,,KL,260,,11,,,,,,,,,,1,2.0,Appartement,,67.0,3.0,,,,4925.373134328358
,,,,,,,1,24/04/2024,Vente,781700.0,32.0,,RUE,5520,DE LA LIBERTE,33200.0,BORDEAUX,33,63,,MS,163,,,,,,,,,,,,0,1.0,Maison,,149.0,4.0,S,,336.0,5246.3087248322145
,,,,,,,1,30/04/2024,Vente,671780.0,30.0,,RUE,7820,RAZE,33000.0,BORDEAUX,33,63,,PK,46,,5,"106,89",,,,,,,,,1,2.0,Appartement,,110.0,2.0,,,,6107.090909090909
,,,,,,,1,03/05/2024,Vente,167000.0,26.0,,PAS,4405,HERMITTE,33000.0,BORDEAUX,33,63,,IY,84,,41,,,,,,,,,,1,2.0,Appartement,,43.0,2.0,,,,3883.720930232558
,,,,,,,1,03/05/2024,Vente,167000.0,26.0,,PAS,4405,HERMITTE,33000.0,BORDEAUX,33,63,,IY,84,,17,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,20/03/2024,Vente,65000.0,59.0,,RUE,5160,DE LANDIRAS,33000.0,BORDEAUX,33,63,,EY,61,,2,"10,82",,,,,,,,,1,2.0,Appartement,,20.0,1.0,,,,3250.0
,,,,,,,1,18/04/2024,Vente,982200.0,55.0,,RUE,6975,PASTEUR,33200.0,BORDEAUX,33,63,,MX,206,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,274.0,inf
,,,,,,,1,18/04/2024,Vente,982200.0,55.0,,RUE,6975,PASTEUR,33200.0,BORDEAUX,33,63,,MX,206,,,,,,,,,,,,0,1.0,Maison,,190.0,5.0,S,,274.0,5169.473684210527
,,,,,,,1,22/04/2024,Vente,395000.0,32.0,,RUE,6525,MONTGOLFIER,33000.0,BORDEAUX,33,63,,PN,5,,9,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,22/04/2024,Vente,395000.0,32.0,,RUE,6525,MONTGOLFIER,33000.0,BORDEAUX,33,63,,PN,5,,6,"98,02",,,,,,,,,1,2.0,Appartement,,96.0,4.0,,,,4114.583333333333
,,,,,,,1,22/04/2024,Vente,395000.0,32.0,,RUE,6525,MONTGOLFIER,33000.0,BORDEAUX,33,63,,PN,5,,3,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,22/04/2024,Vente,177000.0,22.0,,RUE,1610,CARPENTEYRE,33800.0,BORDEAUX,33,63,,DN,100,,3,"46,05",,,,,,,,,1,2.0,Appartement,,50.0,2.0,,,,3540.0
,,,,,,,1,12/03/2024,Vente,69700.0,9.0,,RUE,5065,LAFONTAINE,33800.0,BORDEAUX,33,63,,CT,4,,2,"16,90",,,,,,,,,1,2.0,Appartement,,20.0,1.0,,,,3485.0
,,,,,,,1,03/05/2024,Vente,347500.0,10.0,,RUE,5790,DE MACAU,33000.0,BORDEAUX,33,63,,OR,58,,812,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,03/05/2024,Vente,347500.0,10.0,,RUE,5790,DE MACAU,33000.0,BORDEAUX,33,63,,OR,58,,607,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,03/05/2024,Vente,347500.0,10.0,,RUE,5790,DE MACAU,33000.0,BORDEAUX,33,63,,OR,58,,111,"69,31",,,,,,,,,1,2.0,Appartement,,69.0,3.0,,,,5036.231884057971
,,,,,,,1,29/04/2024,Vente,81500.0,21.0,,RUE,5555,DE LILLE,33000.0,BORDEAUX,33,63,,IH,222,,23,"17,42",,,,,,,,,1,2.0,Appartement,,18.0,1.0,,,,4527.777777777777
,,,,,,,1,10/04/2024,Vente,230500.0,97.0,,AV,3140,EMILE COUNORD,33300.0,BORDEAUX,33,63,,PT,64,,236,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,10/04/2024,Vente,230500.0,97.0,,AV,3140,EMILE COUNORD,33300.0,BORDEAUX,33,63,,PT,64,,116,"59,43",,,,,,,,,1,2.0,Appartement,,60.0,3.0,,,,3841.6666666666665
,,,,,,,1,18/04/2024,Vente,404000.0,131.0,,CRS,5990,DU MARECHAL GALLIENI,33000.0,BORDEAUX,33,63,,IC,51,,,,,,,,,,,,0,1.0,Maison,,70.0,4.0,S,,248.0,5771.428571428572
,,,,,,,1,06/05/2024,Vente,128010.0,13.0,,RUE,8265,SAINT JEAN,33800.0,BORDEAUX,33,63,,DA,17,,3,"33,00",,,,,,,,,1,2.0,Appartement,,33.0,2.0,,,,3879.090909090909
,,,,,,,1,07/05/2024,Vente,401980.06,40.0,,QUAI,7940,RICHELIEU,33000.0,BORDEAUX,33,63,,HE,3,,4,"81,01",,,,,,,,,1,2.0,Appartement,,77.0,3.0,,,,5220.5202597402595
,,,,,,,1,03/05/2024,Vente,125000.0,6.0,,IMP,8170,SAILLAN,33800.0,BORDEAUX,33,63,,DC,309,,201,"36,06",,,,,,,,,1,2.0,Appartement,,35.0,1.0,,,,3571.4285714285716
,,,,,,,1,30/04/2024,Vente,604020.0,12.0,,RUE,2985,DURET,33300.0,BORDEAUX,33,63,,RT,121,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,226.0,inf
,,,,,,,1,30/04/2024,Vente,604020.0,12.0,,RUE,2985,DURET,33300.0,BORDEAUX,33,63,,RT,121,,,,,,,,,,,,0,1.0,Maison,,141.0,7.0,S,,226.0,4283.829787234043
,,,,,,,1,30/04/2024,Vente,115000.0,15.0,,RUE,3950,GENSAN,33000.0,BORDEAUX,33,63,,DO,28,,102,"25,23",,,,,,,,,1,2.0,Appartement,,29.0,1.0,,,,3965.5172413793102
,,,,,,,1,30/04/2024,Vente,222000.0,11.0,,RUE,1360,CAGE VERTE CAUD,33200.0,BORDEAUX,33,63,,YD,158,,124,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,30/04/2024,Vente,222000.0,11.0,,RUE,1360,CAGE VERTE CAUD,33200.0,BORDEAUX,33,63,,YD,158,,66,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,30/04/2024,Vente,222000.0,11.0,,RUE,1360,CAGE VERTE CAUD,33200.0,BORDEAUX,33,63,,YD,158,,34,,,,,,,,,,1,2.0,Appartement,,77.0,4.0,,,,2883.116883116883
,,,,,,,1,30/04/2024,Vente,222000.0,11.0,,RUE,1360,CAGE VERTE CAUD,33200.0,BORDEAUX,33,63,,YD,158,,54,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,15/04/2024,Vente,199440.0,9.0,,RUE,8411,SAINTE ELISABETH CAUD,33200.0,BORDEAUX,33,63,,YP,105,,184,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,15/04/2024,Vente,199440.0,9.0,,RUE,8411,SAINTE ELISABETH CAUD,33200.0,BORDEAUX,33,63,,YP,105,,40,"112,65",497,,,,,,,,2,2.0,Appartement,,103.0,5.0,,,,1936.3106796116506
,,,,,,,1,15/04/2024,Vente,199440.0,9.0,,RUE,8411,SAINTE ELISABETH CAUD,33200.0,BORDEAUX,33,63,,YP,105,,40,"112,65",497,,,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,15/04/2024,Vente,199440.0,9.0,,RUE,8411,SAINTE ELISABETH CAUD,33200.0,BORDEAUX,33,63,,YP,105,,40,"112,65",497,,,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,15/04/2024,Vente,199440.0,9.0,,RUE,8411,SAINTE ELISABETH CAUD,33200.0,BORDEAUX,33,63,,YP,105,,40,"112,65",497,,,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,03/05/2024,Vente,227000.0,20.0,,RUE,0485,D AUPERIE,33800.0,BORDEAUX,33,63,,CJ,101,,187,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
