Identifiant de document,Reference document,1 Articles CGI,2 Articles CGI,3 Articles CGI,4 Articles CGI,5 Articles CGI,No disposition,Date mutation,Nature mutation,Valeur fonciere,No voie,B/T/Q,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Prefixe de section,Section,No plan,No Volume,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot,Nombre de lots,Code type local,Type local,Identifiant local,Surface reelle bati,Nombre pieces principales,Nature culture,Nature culture speciale,Surface terrain,prix_m2
,,,,,,,1,21/08/2024,Vente,262000.0,46.0,,BD,8979,VAUBAN,59800.0,LILLE,59,350,,NV,60,,107,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,19/08/2024,Vente,182500.0,2.0,,RUE,6504,DE L ORPHELINAT,59000.0,LILLE,59,350,,IV,186,,87,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,19/08/2024,Vente,182500.0,2.0,,RUE,6504,DE L ORPHELINAT,59000.0,LILLE,59,350,,IV,187,,104,,53,,,,,,,,2,2.0,Appartement,,69.0,3.0,,,,2644.927536231884
,,,,,,,1,19/08/2024,Vente,182500.0,2.0,,RUE,6504,DE L ORPHELINAT,59000.0,LILLE,59,350,,IV,187,,104,,53,,,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,30/07/2024,Vente,24000.0,4.0,,RUE,0541,BARBEROUSSE,59800.0,LILLE,59,350,,AR,67,,69,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,29/07/2024,Vente,195500.0,18.0,,RUE,3664,DES FRERES VAILLANT,59800.0,LILLE,59,350,,NR,148,,895,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,29/07/2024,Vente,195500.0,20.0,,RUE,3664,DES FRERES VAILLANT,59800.0,LILLE,59,350,,NR,148,,604,"52,80",655,,,,,,,,2,2.0,Appartement,,54.0,2.0,,,,3620.3703703703704
,,,,,,,1,29/07/2024,Vente,195500.0,20.0,,RUE,3664,DES FRERES VAILLANT,59800.0,LILLE,59,350,,NR,148,,604,"52,80",655,,,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,02/08/2024,Vente,177000.0,30.0,,RUE,5750,LYDERIC,59800.0,LILLE,59,350,,LW,181,,14,"73,19",,,,,,,,,1,2.0,Appartement,,75.0,3.0,,,,2360.0
,,,,,,,1,02/08/2024,Vente,177000.0,26.0,,RUE,5750,LYDERIC,59800.0,LILLE,59,350,,LW,181,,115,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,02/08/2024,Vente,573075.0,106.0,,RUE,1769,COLBERT,59800.0,LILLE,59,350,,KN,159,,203,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,02/08/2024,Vente,573075.0,106.0,,RUE,1769,COLBERT,59800.0,LILLE,59,350,,KN,159,,3,,7,"142,00",,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,02/08/2024,Vente,573075.0,106.0,,RUE,1769,COLBERT,59800.0,LILLE,59,350,,KN,159,,3,,7,"142,00",,,,,,,2,2.0,Appartement,,120.0,5.0,,,,4775.625
,,,,,,,1,12/08/2024,Vente,330500.0,5.0,B,RUE,3309,DU FBG NOTRE DAME,59800.0,LILLE,59,350,,RV,476,,50,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,12/08/2024,Vente,330500.0,1.0,,RUE,3309,DU FBG NOTRE DAME,59800.0,LILLE,59,350,,RV,476,,102,"74,50",57,,,,,,,,2,2.0,Appartement,,73.0,4.0,,,,4527.397260273972
,,,,,,,1,12/08/2024,Vente,330500.0,1.0,,RUE,3309,DU FBG NOTRE DAME,59800.0,LILLE,59,350,,RV,476,,102,"74,50",57,,,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,26/07/2024,Vente,33000.0,11.0,,RUE,2974,EDOUARD DELESALLE,59800.0,LILLE,59,350,,TL,2,,417,"15,00",,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,26/07/2024,Vente,162000.0,8.0,,RUE,7319,DE LA QUENETTE,59800.0,LILLE,59,350,,LN,39,,5,"36,58",,,,,,,,,1,2.0,Appartement,,39.0,2.0,,,,4153.846153846154
,,,,,,,1,20/08/2024,Vente,45000.0,14.0,,RUE,0363,ARMAND CARREL,59000.0,LILLE,59,350,,IL,46,,19,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,,20.0,0.0,,,,2250.0
,,,,,,,1,26/07/2024,Vente,143500.0,111.0,,RUE,1769,COLBERT,59800.0,LILLE,59,350,,NT,86,,3,,,,,,,,,,1,2.0,Appartement,,36.0,2.0,,,,3986.1111111111113
,,,,,,,1,26/07/2024,Vente,143500.0,107.0,B,RUE,1769,COLBERT,59800.0,LILLE,59,350,,NT,86,,63,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,30/07/2024,Vente,190000.0,48.0,,RUE,8364,DE SOLFERINO,59800.0,LILLE,59,350,,NV,7,,10,,11,,9,,,,,,3,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,30/07/2024,Vente,190000.0,48.0,,RUE,8364,DE SOLFERINO,59800.0,LILLE,59,350,,NV,7,,10,,11,,12,,13,"16,20",9.0,,5,2.0,Appartement,,57.0,2.0,,,,3333.3333333333335
,,,,,,,1,30/07/2024,Vente,190000.0,48.0,,RUE,8364,DE SOLFERINO,59800.0,LILLE,59,350,,NV,7,,10,,11,,9,,,,,,3,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,30/07/2024,Vente,190000.0,48.0,,RUE,8364,DE SOLFERINO,59800.0,LILLE,59,350,,NV,7,,12,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,30/07/2024,Vente,190000.0,48.0,,RUE,8364,DE SOLFERINO,59800.0,LILLE,59,350,,NV,7,,10,,11,,9,,,,,,3,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,30/07/2024,Vente,190000.0,48.0,,RUE,8364,DE SOLFERINO,59800.0,LILLE,59,350,,NV,7,,10,,11,,9,,,,,,3,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,23/08/2024,Vente,257000.0,52.0,,RUE,3092,EMILE VANDENBERGH,59800.0,LILLE,59,350,,AW,103,,,,,,,,,,,,0,1.0,Maison,,89.0,5.0,S,,223.0,2887.6404494382023
,,,,,,,1,02/08/2024,Vente,175000.0,497.0,,AV,9430,DE DUNKERQUE LOMME,59160.0,LILLE,59,350,355.0,B,1778,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,,22.0,0.0,S,,38.0,7954.545454545455
,,,,,,,1,02/08/2024,Vente,175000.0,497.0,,AV,9430,DE DUNKERQUE LOMME,59160.0,LILLE,59,350,355.0,B,1778,,,,,,,,,,,,0,2.0,Appartement,,15.0,1.0,S,,38.0,11666.666666666666
,,,,,,,1,02/08/2024,Vente,175000.0,497.0,,AV,9430,DE DUNKERQUE LOMME,59160.0,LILLE,59,350,355.0,B,1778,,,,,,,,,,,,0,2.0,Appartement,,15.0,1.0,S,,38.0,11666.666666666666
,,,,,,,1,22/08/2024,Vente,210850.0,47.0,,RUE,9536,DU MARECHAL FOCH,59160.0,LILLE,59,350,355.0,C,1209,,4,"67,61",7,,,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,22/08/2024,Vente,210850.0,47.0,,RUE,9536,DU MARECHAL FOCH,59160.0,LILLE,59,350,355.0,C,1209,,11,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,22/08/2024,Vente,210850.0,47.0,,RUE,9536,DU MARECHAL FOCH,59160.0,LILLE,59,350,355.0,C,1209,,4,"67,61",7,,,,,,,,2,2.0,Appartement,,75.0,3.0,,,,2811.3333333333335
,,,,,,,1,22/08/2024,Vente,337450.0,86.0,,RUE,6170,DU MOLINEL,59800.0,LILLE,59,350,,LS,128,,127,"78,50",,,,,,,,,1,2.0,Appartement,,79.0,3.0,,,,4271.518987341772
,,,,,,,1,22/08/2024,Vente,77000.0,54.0,,RUE,7399,RATISBONNE,59800.0,LILLE,59,350,,RV,209,,4,,,,,,,,,,1,2.0,Appartement,,25.0,2.0,,,,3080.0
,,,,,,,1,23/08/2024,Vente,190000.0,10.0,,RUE,7574,ROLAND,59800.0,LILLE,59,350,,KO,57,,29,,44,,,,,,,,2,2.0,Appartement,,42.0,2.0,,,,4523.809523809524
,,,,,,,1,23/08/2024,Vente,190000.0,10.0,B,RUE,7574,ROLAND,59800.0,LILLE,59,350,,KO,57,,14,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,23/08/2024,Vente,190000.0,10.0,,RUE,7574,ROLAND,59800.0,LILLE,59,350,,KO,57,,29,,44,,,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,22/08/2024,Vente,118400.0,61.0,,BD,6210,MONTEBELLO,59000.0,LILLE,59,350,,PW,237,,1,"22,76",,,,,,,,,1,2.0,Appartement,,22.0,1.0,,,,5381.818181818182
,,,,,,,1,23/08/2024,Vente,260000.0,31.0,,RUE,1804,COLSON,59800.0,LILLE,59,350,,RT,191,,80,,95,,,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,23/08/2024,Vente,260000.0,31.0,,RUE,1804,COLSON,59800.0,LILLE,59,350,,RT,191,,80,,95,,,,,,,,2,2.0,Appartement,,85.0,4.0,,,,3058.823529411765
,,,,,,,1,23/08/2024,Vente,260000.0,31.0,,RUE,1804,COLSON,59800.0,LILLE,59,350,,RT,191,,136,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,23/08/2024,Vente,120000.0,29.0,,RUE,4456,HENRI DUNANT,59000.0,LILLE,59,350,,ET,418,,543,,655,,,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,23/08/2024,Vente,120000.0,29.0,,RUE,4456,HENRI DUNANT,59000.0,LILLE,59,350,,ET,418,,543,,655,,,,,,,,2,2.0,Appartement,,65.0,3.0,,,,1846.1538461538462
,,,,,,,1,18/07/2024,Vente,550000.0,40.0,,,3189,FACADE DE L ESPLANADE,59800.0,LILLE,59,350,,KV,5,,,,,,,,,,,,0,2.0,Appartement,,47.0,2.0,S,,55.0,11702.127659574468
,,,,,,,1,18/07/2024,Vente,550000.0,40.0,,,3189,FACADE DE L ESPLANADE,59800.0,LILLE,59,350,,KV,5,,,,,,,,,,,,0,2.0,Appartement,,40.0,2.0,S,,55.0,13750.0
,,,,,,,1,18/07/2024,Vente,550000.0,40.0,,,3189,FACADE DE L ESPLANADE,59800.0,LILLE,59,350,,KV,5,,,,,,,,,,,,0,2.0,Appartement,,23.0,1.0,S,,55.0,23913.043478260868
,,,,,,,1,18/07/2024,Vente,550000.0,40.0,,,3189,FACADE DE L ESPLANADE,59800.0,LILLE,59,350,,KV,5,,,,,,,,,,,,0,2.0,Appartement,,23.0,1.0,S,,55.0,23913.043478260868
,,,,,,,1,18/07/2024,Vente,550000.0,40.0,,,3189,FACADE DE L ESPLANADE,59800.0,LILLE,59,350,,KV,5,,,,,,,,,,,,0,2.0,Appartement,,40.0,2.0,S,,55.0,13750.0
,,,,,,,1,18/07/2024,Vente,550000.0,40.0,,,3189,FACADE DE L ESPLANADE,59800.0,LILLE,59,350,,KV,5,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,55.0,inf
,,,,,,,1,23/08/2024,Vente,378420.0,155.0,,RUE,6170,DU MOLINEL,59800.0,LILLE,59,350,,LV,19,,25,,4,,,,,,,,2,2.0,Appartement,,105.0,4.0,,,,3604.0
,,,,,,,1,23/08/2024,Vente,378420.0,155.0,,RUE,6170,DU MOLINEL,59800.0,LILLE,59,350,,LV,19,,25,,4,,,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,09/08/2024,Vente,124900.0,4.0,,CITE,7309,QUATRE CHEMINS RUE JUSTICE,59000.0,LILLE,59,350,,PS,153,,,,,,,,,,,,0,1.0,Maison,,34.0,2.0,S,,33.0,3673.529411764706
,,,,,,,1,09/08/2024,Vente,124900.0,62.0,,RUE,5195,DE LA JUSTICE,59000.0,LILLE,59,350,,PS,207,,848,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,26/08/2024,Vente,114000.0,71.0,,RUE,6924,DE LA PLAINE,59000.0,LILLE,59,350,,OW,271,,1,,,,,,,,,,1,2.0,Appartement,,30.0,2.0,,,,3800.0
,,,,,,,1,07/08/2024,Vente,49850.0,263.0,,BD,9119,VICTOR HUGO,59000.0,LILLE,59,350,,OZ,309,,3,"16,60",,,,,,,,,1,2.0,Appartement,,16.0,1.0,,,,3115.625
,,,,,,,1,22/08/2024,Vente,203000.0,13.0,,RUE,3156,ERNEST DECONYNCK,59800.0,LILLE,59,350,,NZ,239,,2,,,,,,,,,,1,2.0,Appartement,,43.0,2.0,,,,4720.930232558139
,,,,,,,1,23/08/2024,Vente,400000.0,6.0,,RUE,8789,DE TURENNE,59000.0,LILLE,59,350,,KL,12,,,,,,,,,,,,0,1.0,Maison,,131.0,6.0,S,,117.0,3053.4351145038167
,,,,,,,1,02/08/2024,Vente,76500.0,17.0,,RUE,2347,DELPHIN PETIT,59800.0,LILLE,59,350,,KM,200,,303,"18,15",,,,,,,,,1,2.0,Appartement,,19.0,1.0,,,,4026.315789473684
,,,,,,,1,18/07/2024,Vente,117600.0,38.0,,RUE,5778,DU MAGASIN,59800.0,LILLE,59,350,,EZ,35,,30,"46,96",,,,,,,,,1,2.0,Appartement,,47.0,2.0,,,,2502.127659574468
,,,,,,,1,18/07/2024,Vente,117600.0,2.0,,RUE,8149,SAINTE MARIE,59800.0,LILLE,59,350,,EZ,35,,1,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,23/08/2024,Vente,163200.0,173.0,,RUE,8364,DE SOLFERINO,59000.0,LILLE,59,350,,OP,47,,21,"30,68",,,,,,,,,1,2.0,Appartement,,30.0,1.0,,,,5440.0
,,,,,,,1,22/08/2024,Vente,343081.0,9.0,,RUE,4604,DE L HOPITAL SAINT ROCH,59000.0,LILLE,59,350,,SW,84,,1,"32,40",,,,,,,,,1,2.0,Appartement,,34.0,2.0,,,,10090.617647058823
,,,,,,,1,22/08/2024,Vente,343081.0,9.0,,RUE,4604,DE L HOPITAL SAINT ROCH,59000.0,LILLE,59,350,,SW,84,,16,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,22/08/2024,Vente,343081.0,9.0,,RUE,4604,DE L HOPITAL SAINT ROCH,59000.0,LILLE,59,350,,SW,84,,10,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,22/08/2024,Vente,343081.0,9.0,,RUE,4604,DE L HOPITAL SAINT ROCH,59000.0,LILLE,59,350,,SW,84,,8,"49,03",,,,,,,,,1,2.0,Appartement,,57.0,3.0,,,,6018.964912280701
,,,,,,,1,26/08/2024,Vente,150000.0,26.0,,RUE,1963,COUSTOU,59800.0,LILLE,59,350,,BY,16,,16,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,26/08/2024,Vente,150000.0,26.0,,RUE,1963,COUSTOU,59800.0,LILLE,59,350,,BY,16,,6,,9,,,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,26/08/2024,Vente,150000.0,26.0,,RUE,1963,COUSTOU,59800.0,LILLE,59,350,,BY,16,,6,,9,,,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,26/08/2024,Vente,150000.0,26.0,,RUE,1963,COUSTOU,59800.0,LILLE,59,350,,BY,16,,6,,9,,,,,,,,2,2.0,Appartement,,58.0,3.0,,,,2586.206896551724
,,,,,,,1,23/08/2024,Vente,155000.0,12.0,,RUE,1126,BRASSEUR,59800.0,LILLE,59,350,,CH,454,,2044,,,,,,,,,,1,2.0,Appartement,,58.0,3.0,,,,2672.4137931034484
,,,,,,,1,23/08/2024,Vente,155000.0,9001.0,,RUE,1126,BRASSEUR,59800.0,LILLE,59,350,,CH,454,,2265,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,09/08/2024,Vente,350000.0,2.0,,,S045,CTRE ARTISANAL JULES MEURI,59160.0,LILLE,59,350,355.0,B,4470,,32,,33,,34,,35,,,,4,4.0,Local industriel. commercial ou assimilé,,340.0,0.0,,,,1029.4117647058824
,,,,,,,1,16/08/2024,Vente,113450.0,4.0,,RUE,0191,ALLARD DUGAUQUIER,59800.0,LILLE,59,350,,BL,132,,3,"35,37",,,,,,,,,1,2.0,Appartement,,38.0,1.0,,,,2985.5263157894738
,,,,,,,1,23/08/2024,Vente,121000.0,1.0,,RUE,4404,HEGEL,59000.0,LILLE,59,350,,EO,348,,61,,,,,,,,,,1,2.0,Appartement,,15.0,1.0,,,,8066.666666666667
,,,,,,,1,23/08/2024,Vente,121000.0,1.0,,RUE,4404,HEGEL,59000.0,LILLE,59,350,,EO,348,,61,,,,,,,,,,1,2.0,Appartement,,15.0,1.0,,,,8066.666666666667
,,,,,,,1,14/08/2024,Vente,93000.0,40.0,,RUE,0158,ALEXANDRE LELEUX,59800.0,LILLE,59,350,,NZ,196,,10,"20,54",,,,,,,,,1,2.0,Appartement,,25.0,1.0,,,,3720.0
,,,,,,,1,23/08/2024,Vente,132500.0,2.0,,RUE,2853,DUGUESCLIN,59000.0,LILLE,59,350,,OZ,259,,4,,,,,,,,,,1,2.0,Appartement,,19.0,1.0,,,,6973.684210526316
,,,,,,,1,23/08/2024,Vente,132500.0,2.0,,RUE,2853,DUGUESCLIN,59000.0,LILLE,59,350,,OZ,259,,6,,,,,,,,,,1,2.0,Appartement,,19.0,1.0,,,,6973.684210526316
,,,,,,,1,23/08/2024,Vente,213500.0,16.0,,RUE,6490,OLYMPE DE GOUGES,59000.0,LILLE,59,350,,VA,109,,112,,,,,,,,,,1,2.0,Appartement,,65.0,3.0,,,,3284.6153846153848
,,,,,,,1,23/08/2024,Vente,213500.0,29.0,,RUE,1251,CAMILLE CLAUDEL,59000.0,LILLE,59,350,,VA,109,,615,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,14/08/2024,Vente,170000.0,1.0,,RUE,5283,DE LA MADELEINE,59800.0,LILLE,59,350,,AM,104,,31,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,14/08/2024,Vente,170000.0,1.0,B,RUE,5283,DE LA MADELEINE,59800.0,LILLE,59,350,,AM,104,,12,,70,,,,,,,,2,2.0,Appartement,,67.0,4.0,,,,2537.313432835821
,,,,,,,1,14/08/2024,Vente,170000.0,1.0,B,RUE,5283,DE LA MADELEINE,59800.0,LILLE,59,350,,AM,104,,12,,70,,,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,28/08/2024,Vente,213550.0,19.0,,RUE,6934,DU PLAT,59800.0,LILLE,59,350,,TK,55,,2,"28,45",7,,9,"31,00",,,,,3,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,28/08/2024,Vente,213550.0,19.0,,RUE,6934,DU PLAT,59800.0,LILLE,59,350,,TK,55,,2,"28,45",7,,9,"31,00",,,,,3,2.0,Appartement,,60.0,2.0,,,,3559.1666666666665
,,,,,,,1,26/08/2024,Vente,833300.0,4.0,,RUE,6368,NEGRIER,59800.0,LILLE,59,350,,KX,67,,,,,,,,,,,,0,1.0,Maison,,100.0,4.0,S,,72.0,8333.0
,,,,,,,1,27/08/2024,Vente,659500.0,37.0,,PL,7509,RIHOUR,59800.0,LILLE,59,350,,LR,221,,2,,4,,5,,,,,,3,2.0,Appartement,,120.0,5.0,,,,5495.833333333333
,,,,,,,1,26/08/2024,Vente,153500.0,2.0,,RUE,5778,DU MAGASIN,59800.0,LILLE,59,350,,EZ,177,,17,,9,,,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,26/08/2024,Vente,153500.0,2.0,,RUE,5778,DU MAGASIN,59800.0,LILLE,59,350,,EZ,177,,17,,9,,,,,,,,2,2.0,Appartement,,39.0,2.0,,,,3935.897435897436
,,,,,,,1,23/08/2024,Vente,149000.0,18.0,,RUE,6894,PIERRE MARTEL,59800.0,LILLE,59,350,,KN,368,,219,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,23/08/2024,Vente,149000.0,18.0,,RUE,6894,PIERRE MARTEL,59800.0,LILLE,59,350,,KN,368,,47,,,,,,,,,,1,2.0,Appartement,,27.0,1.0,,,,5518.518518518518
,,,,,,,1,05/08/2024,Vente,15000.0,98.0,,RUE,5893,DU MARCHE,59000.0,LILLE,59,350,,ST,226,,303,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,13/08/2024,Vente,141000.0,25.0,,RUE,7199,PRINCESSE,59800.0,LILLE,59,350,,HK,93,,19,"27,00",,,,,,,,,1,2.0,Appartement,,27.0,1.0,,,,5222.222222222223
,,,,,,,1,02/08/2024,Vente,92000.0,17.0,,RUE,2347,DELPHIN PETIT,59800.0,LILLE,59,350,,KM,200,,205,,,,,,,,,,1,2.0,Appartement,,19.0,1.0,,,,4842.105263157895
,,,,,,,1,23/08/2024,Vente,400000.0,130.0,,RUE,7137,DE PRAGUE,59800.0,LILLE,59,350,,TW,233,,,,,,,,,,,,0,1.0,Maison,,126.0,4.0,S,,101.0,3174.6031746031745
,,,,,,,1,23/08/2024,Vente,107500.0,26.0,B,RUE,7099,DES POSTES,59000.0,LILLE,59,350,,RW,235,,4030,,,,,,,,,,1,2.0,Appartement,,20.0,1.0,,,,5375.0
,,,,,,,1,26/08/2024,Vente,259000.0,34.0,,RUE,9387,BECKER,59160.0,LILLE,59,350,355.0,C,740,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,78.0,inf
,,,,,,,1,26/08/2024,Vente,259000.0,34.0,,RUE,9387,BECKER,59160.0,LILLE,59,350,355.0,C,740,,,,,,,,,,,,0,1.0,Maison,,87.0,5.0,S,,78.0,2977.0114942528735
,,,,,,,1,27/08/2024,Vente,150000.0,9.0,,RUE,4114,GOSSELET,59000.0,LILLE,59,350,,LX,74,,257,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,27/08/2024,Vente,150000.0,9.0,,RUE,4114,GOSSELET,59000.0,LILLE,59,350,,LX,74,,34,"50,82",64,,,,,,,,2,2.0,Appartement,,36.0,2.0,,,,4166.666666666667
,,,,,,,1,27/08/2024,Vente,150000.0,9.0,,RUE,4114,GOSSELET,59000.0,LILLE,59,350,,LX,74,,34,"50,82",64,,,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,06/08/2024,Vente,169000.0,97.0,,RUE,7649,ROYALE,59800.0,LILLE,59,350,,EY,99,,43,,66,"29,74",,,,,,,2,2.0,Appartement,,30.0,1.0,,,,5633.333333333333
,,,,,,,1,06/08/2024,Vente,169000.0,97.0,,RUE,7649,ROYALE,59800.0,LILLE,59,350,,EY,99,,43,,66,"29,74",,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,28/08/2024,Vente,305000.0,2.0,,CITE,7309,QUATRE CHEMINS RUE JUSTICE,59000.0,LILLE,59,350,,PS,156,,,,,,,,,,,,0,1.0,Maison,,91.0,5.0,S,,32.0,3351.6483516483518
,,,,,,,1,09/08/2024,Vente,160000.0,44.0,B,RUE,1013,BONTE POLLET,59000.0,LILLE,59,350,,IY,336,,538,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,09/08/2024,Vente,160000.0,48.0,,RUE,1013,BONTE POLLET,59000.0,LILLE,59,350,,IY,336,,94,"47,57",,,,,,,,,1,2.0,Appartement,,47.0,2.0,,,,3404.255319148936
,,,,,,,1,08/08/2024,Vente,196150.0,3.0,,RUE,9657,CLEMENT MAROT,59160.0,LILLE,59,350,355.0,B,5858,,607,,626,,,,,,,,2,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,08/08/2024,Vente,196150.0,3.0,,RUE,9657,CLEMENT MAROT,59160.0,LILLE,59,350,355.0,B,5858,,501,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,08/08/2024,Vente,196150.0,3.0,,RUE,9657,CLEMENT MAROT,59160.0,LILLE,59,350,355.0,B,5858,,607,,626,,,,,,,,2,2.0,Appartement,,66.0,3.0,,,,2971.969696969697
,,,,,,,1,31/07/2024,Vente,220000.0,74.0,,RUE,3778,GARIBALDI,59000.0,LILLE,59,350,,DI,166,,,,,,,,,,,,0,2.0,Appartement,,76.0,4.0,S,,210.0,2894.7368421052633
,,,,,,,1,31/07/2024,Vente,220000.0,74.0,,RUE,3778,GARIBALDI,59000.0,LILLE,59,350,,DI,166,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,210.0,inf
,,,,,,,1,31/07/2024,Vente,220000.0,74.0,,RUE,3778,GARIBALDI,59000.0,LILLE,59,350,,DI,166,,,,,,,,,,,,0,2.0,Appartement,,82.0,4.0,S,,210.0,2682.9268292682927
,,,,,,,1,31/07/2024,Vente,220000.0,74.0,,RUE,3778,GARIBALDI,59000.0,LILLE,59,350,,DI,166,,,,,,,,,,,,0,3.0,Dépendance,,0.0,0.0,S,,210.0,inf
,,,,,,,1,27/08/2024,Vente,164000.0,46.0,,RUE,3276,FAIDHERBE,59800.0,LILLE,59,350,,HS,13,,48,"31,63",,,,,,,,,1,2.0,Appartement,,35.0,2.0,,,,4685.714285714285
,,,,,,,1,19/08/2024,Vente,128000.0,20.0,,RUE,5778,DU MAGASIN,59800.0,LILLE,59,350,,EZ,176,,3,"27,10",,,,,,,,,1,2.0,Appartement,,25.0,2.0,,,,5120.0
,,,,,,,1,01/08/2024,Vente,280000.0,2.0,,RUE,1934,DE COULMIERS,59000.0,LILLE,59,350,,HZ,67,,,,,,,,,,,,0,1.0,Maison,,175.0,8.0,S,,100.0,1600.0
,,,,,,,1,28/08/2024,Vente,120000.0,73.0,,RUE,3193,D ESQUERMES,59000.0,LILLE,59,350,,MY,230,,1,,,,,,,,,,1,3.0,Dépendance,,0.0,0.0,,,,inf
,,,,,,,1,28/08/2024,Vente,120000.0,73.0,,RUE,3193,D ESQUERMES,59000.0,LILLE,59,350,,MY,230,,7,"58,65",,,,,,,,,1,2.0,Appartement,,59.0,3.0,,,,2033.8983050847457
,,,,,,,1,14/08/2024,Vente,586460.0,72.0,,BD,6210,MONTEBELLO,59000.0,LILLE,59,350,,MY,102,,,,,,,,,,,,0,1.0,Maison,,146.0,6.0,S,,162.0,4016.849315068493
,,,,,,,1,02/08/2024,Vente,130000.0,55.0,,RUE,2956,DES ECOLES,59260.0,LILLE,59,350,298.0,AL,121,,,,,,,,,,,,0,1.0,Maison,,99.0,5.0,S,,77.0,1313.1313131313132
,,,,,,,1,09/08/2024,Vente,103000.0,61.0,,RUE,0396,DES ARTS,59800.0,LILLE,59,350,,LN,6,,3,"20,25",,,,,,,,,1,2.0,Appartement,,25.0,1.0,,,,4120.0
